2.272698005454980148e+02,2.478245845885739485e+01,4.739324539446459994e+01,6.160356540883089593e+00,4.360608696432299425e+00,3.642853766551810701e-01,1.521615761746979989e-01,3.084514873122929934e-01,2.505875771803429963e-02,5.630361122966220239e-02,2.844100533625909880e-02,2.914092244931159925e+01,3.200539725640479810e-02,4.618268897660900846e-02,3.322427187357140355e+01,1.973054138761539678e-01,3.999790857706279901e-02,5.975742836672180008e-02,2.298668889365689836e+02,3.757145550196180039e+01,4.181021069880169749e-02,6.151381553261039969e-02,2.102657001325590045e+02,7.245848283626349939e+01,7.793297225148919372e-02,6.737331139899019328e-02,1.520320542026390171e+02,1.111019957572990080e+02
1.940751802573740008e+02,7.425024531748590562e+01,6.714278567994629157e+02,1.490269522008630076e+01,9.599780138344069513e+00,5.239204736960799691e-01,1.097826967713730201e-01,2.420555630346860054e-01,4.879625976824910477e-02,2.145299021555159905e-02,4.305116046053630158e-02,8.740373899263279611e+01,5.647954944797980298e-02,4.725748165877360213e-02,9.751345541050800136e+01,9.454852666798309324e-02,5.137789731725980052e-02,3.948986074929920070e-02,1.962477096176329781e+02,1.023933356653620166e+02,4.880702113098220329e-02,3.989103024400399850e-02,1.971324127966609865e+02,1.102104482233369964e+02,4.915178323691150181e-02,4.124632668766890081e-02,2.019427752848199873e+02,1.135502150603139881e+02
1.735463733121079883e+02,7.534006857689259107e+01,7.058984417718050963e+02,1.745434866668250251e+01,8.202058745477799562e+00,5.058165628798599878e-01,9.628463670610028224e-02,2.665844014802540296e-01,4.208828991705369088e-02,2.133819747092110045e-02,3.523783186323219824e-02,9.567393819516040310e+01,5.057755891315610097e-02,4.121486616979649908e-02,1.053013258670389973e+02,9.771038603631691799e-02,5.658120063582759013e-02,4.295979130823839726e-02,2.024291214804909771e+02,1.072163286983190034e+02,5.439739435555759894e-02,3.939506175714759667e-02,2.157217110881399833e+02,1.084192320351190091e+02,5.056892653555670331e-02,3.687590010574270244e-02,1.963455298082469938e+02,1.128531940535030031e+02
2.399382058688679820e+02,4.757196105604550240e+01,7.656759966059730687e+02,1.152704220305869853e+01,6.820133123272690945e+00,6.177389966438199265e-01,4.742820438246869719e-02,2.022090917865969895e-01,2.190284457295780043e-02,1.771808455869459953e-02,1.474289261310880034e-02,8.090021052144399505e+01,3.558210963985290048e-02,2.671144882867150169e-02,9.257654790643080389e+01,1.153371373260329985e-01,4.995494040146120085e-02,4.074072023286350042e-02,2.370362783955210091e+02,9.508439529313909588e+01,5.297214134151099346e-02,4.072046502148390229e-02,2.302778207252259790e+02,8.881198861430557656e+01,5.658019632475960042e-02,4.647163556177569960e-02,2.147785635265729809e+02,9.188426902014640518e+01
8.515174183150350018e+01,3.401543203889939804e+01,1.113981196872920009e+03,1.678207942632469640e+00,8.487636203718880168e-01,2.021145101304289982e-01,7.203970171879570117e-02,3.138052595094099617e-01,2.823734532906689923e-02,1.707582368971280115e-02,3.349049923895319747e-02,5.210195889276439374e+01,3.284123170868259722e-02,4.053924619568750193e-02,6.555180539790110572e+01,1.178680624941330080e-01,4.517802827361339785e-02,5.077894690336279965e-02,1.133600336595330162e+02,8.744156981959429231e+01,4.915895775576790278e-02,5.298578863775069842e-02,1.212237860389240041e+02,8.334879847523809815e+01,5.031207081356389721e-02,5.470944252062900914e-02,1.395408381588610212e+02,8.910308504758590686e+01
2.468453553267990230e+02,4.315578426676389512e+01,4.909580380330430103e+02,6.260498620585849494e+00,2.869050454518720539e+00,3.429376745754269540e-01,1.383240045644829885e-01,2.709299558471769953e-01,2.837084978275510039e-02,3.539690734389919907e-02,3.832233011750760254e-02,7.777043705961669673e+01,4.071285054848389900e-02,4.462332309772049782e-02,9.145310398621499814e+01,1.562213836617120100e-01,4.769332786357540627e-02,4.685480498111230241e-02,2.400041123832630490e+02,9.701151485253841145e+01,5.642197585306710228e-02,5.142820824914760142e-02,2.407096196185089809e+02,9.329699002492719728e+01,7.556557986895019730e-02,6.713020443746940680e-02,2.285117812254930243e+02,9.618732057496771404e+01
2.550143324149990178e+02,8.176809776500849125e+01,8.684615712822959210e+01,1.067523344700330057e+01,5.925919862507250002e+00,5.696404108662049826e-01,8.234510226959479429e-02,2.248661927618550160e-01,3.735396033102299229e-02,2.820623275523169785e-02,2.459486690780179896e-02,9.620186406258680734e+01,4.075251280248300134e-02,2.253471757654619892e-02,8.430956883377270117e+01,1.417147322287759803e-01,4.380026013665700574e-02,2.708299927998419898e-02,2.120817666115150075e+02,1.014061102720310004e+02,5.551095753076280143e-02,3.640366121816220046e-02,1.629168768753580139e+02,1.243415446024859961e+02,8.132528845288859720e-02,3.786002780088720127e-02,1.418337368429079959e+02,1.269854318442889962e+02
1.377873069415580005e+02,4.204217450511939802e+01,4.786379307374559744e+02,7.545364119377239831e+00,5.773096600852860583e+00,6.972770461780951612e-01,6.030388454413330296e-02,2.502035543042450128e-01,2.110484808952050109e-02,2.406857983966799799e-02,1.507338996951879985e-02,7.788793862881250618e+01,2.804117137104759905e-02,1.874888151514729831e-02,8.811764832172657691e+01,6.062613834179560873e-02,3.461837363238910031e-02,1.897225096508000156e-02,1.748026476520199992e+02,9.142130778351081233e+01,4.573700291806490070e-02,2.924704444554470165e-02,1.579927481569650070e+02,8.500837683488521179e+01,5.422473335633219010e-02,4.891077649206029831e-02,1.687034272154519954e+02,9.005919018908940643e+01
1.686731433363740109e+02,1.254176323885170063e+01,5.113024710390120049e+02,1.311551926585980254e+01,3.551054994857680835e+00,7.176709068398959834e-01,6.048437533303740316e-02,2.275592066387039925e-01,2.269457388524760352e-02,1.974206437208329834e-02,1.994532675383649950e-02,1.616337055112050081e+01,2.024900038364409877e-02,1.965049409727480031e-02,2.607460337255109906e+01,6.332165328887019717e-02,2.510473093688289983e-02,2.377781642504269918e-02,1.616666758477749966e+02,4.956054920506799277e+01,4.336309718171090649e-02,4.310893725984769193e-02,1.653188986591329979e+02,6.923475456989639554e+01,5.737623067655809456e-02,5.765573557195598914e-02,1.631834295911309880e+02,9.348929188777269417e+01
2.158647230764899803e+02,7.154507812798490818e+01,5.452645491159610174e+02,4.425024664496949534e+00,2.708593801262589640e+00,4.091010276737750417e-01,1.401995081947380040e-01,3.237049010990289966e-01,6.634259753961829764e-02,2.691441467015960251e-02,5.799329692805960113e-02,9.958174223738920716e+01,7.804413887117020443e-02,6.742877879853630130e-02,1.120751855867779909e+02,1.759460561549219815e-01,8.587369017136788074e-02,7.573681130282569618e-02,1.765069589347480132e+02,1.054522801486650110e+02,9.183799412665209772e-02,7.735273913716650407e-02,1.755205232791419974e+02,1.057791872693989745e+02,8.512567095161710506e-02,6.916902636305290175e-02,1.918244576959559993e+02,1.019801767412649980e+02
